"tax_id","org_name","growth_tmp","ref_type","reference"
155974,"actinokineospora_terrae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1819600,"actinomadura_adrarensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46171,"actinomadura_africana",29,"doi","doi.org/10.1186/s12866-018-1320-7"
406431,"actinomadura_alba",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1411117,"actinomadura_amylolytica",45,"doi","doi.org/10.1186/s12866-018-1320-7"
755139,"actinomadura_apis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1990,"actinomadura_atramentaria",29,"doi","doi.org/10.1186/s12866-018-1320-7"
46204,"actinomadura_aurantiaca",33,"doi","doi.org/10.1186/s12866-018-1320-7"
453573,"actinomadura_bangladeshensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
160689,"actinomadura_carminata",29,"doi","doi.org/10.1186/s12866-018-1320-7"
95160,"actinomadura_catellatispora",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1411118,"actinomadura_cellulosilytica",45,"doi","doi.org/10.1186/s12866-018-1320-7"
392828,"actinomadura_chibensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
454156,"actinomadura_chokoriensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46158,"actinomadura_citrea",27,"doi","doi.org/10.1186/s12866-018-1320-7"
46159,"actinomadura_coerulea",28,"doi","doi.org/10.1186/s12866-018-1320-7"
33919,"actinomadura_coeruleofusca",28,"doi","doi.org/10.1186/s12866-018-1320-7"
334858,"actinomadura_coeruleoviolacea",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1991,"actinomadura_cremea",27,"doi","doi.org/10.1186/s12866-018-1320-7"
705336,"actinomadura_darangshiensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1992,"actinomadura_echinospora",37,"doi","doi.org/10.1186/s12866-018-1320-7"
46173,"actinomadura_fastidiosa",32,"doi","doi.org/10.1186/s12866-018-1320-7"
46174,"actinomadura_ferruginea",28,"doi","doi.org/10.1186/s12866-018-1320-7"
111802,"actinomadura_fibrosa",30,"doi","doi.org/10.1186/s12866-018-1320-7"
103732,"actinomadura_flava",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1120938,"actinomadura_flavalba",28,"doi","doi.org/10.1186/s12866-018-1320-7"
103836,"actinomadura_flexuosa",34,"doi","doi.org/10.1186/s12866-018-1320-7"
60706,"actinomadura_formosensis",31,"doi","doi.org/10.1186/s12866-018-1320-7"
1752059,"actinomadura_fulva",26,"doi","doi.org/10.1186/s12866-018-1320-7"
46160,"actinomadura_fulvescens",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1763541,"actinomadura_gamaensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
882440,"actinomadura_geliboluensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
96101,"actinomadura_glauciflava",29,"doi","doi.org/10.1186/s12866-018-1320-7"
337895,"actinomadura_hallensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
37484,"actinomadura_helvata",37,"doi","doi.org/10.1186/s12866-018-1320-7"
68565,"actinomadura_hibisca",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1544727,"actinomadura_jiaoheensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
547461,"actinomadura_keratinilytica",45,"doi","doi.org/10.1186/s12866-018-1320-7"
46161,"actinomadura_kijaniata",27,"doi","doi.org/10.1186/s12866-018-1320-7"
163603,"actinomadura_latina",31,"doi","doi.org/10.1186/s12866-018-1320-7"
79909,"actinomadura_livida",28,"doi","doi.org/10.1186/s12866-018-1320-7"
33920,"actinomadura_longispora",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46163,"actinomadura_luteofluorescens",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46164,"actinomadura_macra",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1993,"actinomadura_madurae",32,"doi","doi.org/10.1186/s12866-018-1320-7"
58110,"actinomadura_malachitica",30,"doi","doi.org/10.1186/s12866-018-1320-7"
360723,"actinomadura_melliaura",26,"doi","doi.org/10.1186/s12866-018-1320-7"
559626,"actinomadura_meridiana",28,"doi","doi.org/10.1186/s12866-018-1320-7"
134959,"actinomadura_mexicana",29,"doi","doi.org/10.1186/s12866-018-1320-7"
240840,"actinomadura_meyerae",29,"doi","doi.org/10.1186/s12866-018-1320-7"
182080,"actinomadura_namibiensis",29,"doi","doi.org/10.1186/s12866-018-1320-7"
267854,"actinomadura_napierensis",29,"doi","doi.org/10.1186/s12866-018-1320-7"
134602,"actinomadura_nitritigenes",28,"doi","doi.org/10.1186/s12866-018-1320-7"
587550,"actinomadura_ochracea",26,"doi","doi.org/10.1186/s12866-018-1320-7"
111804,"actinomadura_oligospora",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1955412,"actinomadura_parvosata",28,"doi","doi.org/10.1186/s12866-018-1320-7"
111805,"actinomadura_pelletieri",32,"doi","doi.org/10.1186/s12866-018-1320-7"
46176,"actinomadura_polychroma",31,"doi","doi.org/10.1186/s12866-018-1320-7"
46177,"actinomadura_pusilla",35,"doi","doi.org/10.1186/s12866-018-1320-7"
1429076,"actinomadura_rayongensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46178,"actinomadura_recticatena",29,"doi","doi.org/10.1186/s12866-018-1320-7"
31962,"actinomadura_rifamycini",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46179,"actinomadura_roseola",28,"doi","doi.org/10.1186/s12866-018-1320-7"
103837,"actinomadura_roseoviolacea",37,"doi","doi.org/10.1186/s12866-018-1320-7"
46180,"actinomadura_rubra",28,"doi","doi.org/10.1186/s12866-018-1320-7"
115335,"actinomadura_rubrobrunea",55,"doi","doi.org/10.1186/s12866-018-1320-7"
359158,"actinomadura_rudentiformis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1994,"actinomadura_rugatobispora",29,"doi","doi.org/10.1186/s12866-018-1320-7"
559627,"actinomadura_rupiterrae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46181,"actinomadura_salmonea",33,"doi","doi.org/10.1186/s12866-018-1320-7"
559629,"actinomadura_scrupuli",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1038904,"actinomadura_sediminis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1989,"actinomadura_sp",29,"doi","doi.org/10.1186/s12866-018-1320-7"
46182,"actinomadura_spiralis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
589159,"actinomadura_sputi",31,"doi","doi.org/10.1186/s12866-018-1320-7"
1427538,"actinomadura_syzygii",28,"doi","doi.org/10.1186/s12866-018-1320-7"
103838,"actinomadura_turkmeniaca",32,"doi","doi.org/10.1186/s12866-018-1320-7"
111806,"actinomadura_umbrina",33,"doi","doi.org/10.1186/s12866-018-1320-7"
46165,"actinomadura_verrucosospora",31,"doi","doi.org/10.1186/s12866-018-1320-7"
115336,"actinomadura_vinacea",29,"doi","doi.org/10.1186/s12866-018-1320-7"
58112,"actinomadura_viridilutea",50,"doi","doi.org/10.1186/s12866-018-1320-7"
58110,"actinomadura_viridis",33,"doi","doi.org/10.1186/s12866-018-1320-7"
887459,"actinomadura_xylanilytica",28,"doi","doi.org/10.1186/s12866-018-1320-7"
111807,"actinomadura_yumaensis",32,"doi","doi.org/10.1186/s12866-018-1320-7"
1886,"actinomyces_albidoflavus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67267,"actinomyces_alboflavus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67268,"actinomyces_albohelvatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66867,"actinomyces_albovinaceus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1892,"actinomyces_annulatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68174,"actinomyces_anthocyanicus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1890,"actinomyces_antibioticus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
285570,"actinomyces_asterosporus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47760,"actinomyces_aurantiacus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67275,"actinomyces_aureocirculatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67276,"actinomyces_aureomonopodiales",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66871,"actinomyces_aureoverticillatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67278,"actinomyces_aurigineus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68179,"actinomyces_bacillaris",26,"doi","doi.org/10.1186/s12866-018-1320-7"
59561,"actinomyces_bernardiae",36,"doi","doi.org/10.1186/s12866-018-1320-7"
66874,"actinomyces_bicolor",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66429,"actinomyces_biverticillatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67280,"actinomyces_bobili",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1658,"actinomyces_bovis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
131109,"actinomyces_bowdenii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1898,"actinomyces_cacaoi",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68181,"actinomyces_caesius",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67281,"actinomyces_californicus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67283,"actinomyces_candidus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
100469,"actinomyces_canis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
181487,"actinomyces_cardiffensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
119495,"actinomyces_catuli",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1823,"actinomyces_caviae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
42881,"actinomyces_chromofuscus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68186,"actinomyces_chryseus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67287,"actinomyces_cinnabarinus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68189,"actinomyces_coelescens",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67289,"actinomyces_coeliatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1902,"actinomyces_coelicolor",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1515090,"actinomyces_coerulatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66879,"actinomyces_coeruleofuscus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
116188,"actinomyces_coeruleorubidus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
103618,"actinomyces_coleocanis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1919,"actinomyces_cretaceus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66883,"actinomyces_cyaneofuscatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66884,"actinomyces_cyanoalbus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67291,"actinomyces_cyanocolor",26,"doi","doi.org/10.1186/s12866-018-1320-7"
80860,"actinomyces_cyanogenus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1521758,"actinomyces_cyanoglomerus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66885,"actinomyces_daghestanicus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
272548,"actinomyces_dentalis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
52767,"actinomyces_denticolens",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1956,"actinomyces_diastaticus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
332589,"actinomyces_enissocaesilis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1689,"actinomyces_eriksonii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
66228,"actinomyces_europaeus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
67296,"actinomyces_finlayi",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68200,"actinomyces_flavofungini",28,"doi","doi.org/10.1186/s12866-018-1320-7"
66888,"actinomyces_flavotricini",26,"doi","doi.org/10.1186/s12866-018-1320-7"
284031,"actinomyces_flavovariabilis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
52258,"actinomyces_flavovirens",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66889,"actinomyces_flavoviridis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
66891,"actinomyces_fulvoviridis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
132933,"actinomyces_funkei",37,"doi","doi.org/10.1186/s12866-018-1320-7"
68206,"actinomyces_gedanensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
285446,"actinomyces_gelaticus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
52768,"actinomyces_georgiae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
52769,"actinomyces_gerencseriae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
68208,"actinomyces_gibsonii",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1907,"actinomyces_glaucescens",26,"doi","doi.org/10.1186/s12866-018-1320-7"
284044,"actinomyces_glaucosporus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
284029,"actinomyces_glaucus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1908,"actinomyces_globisporus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68210,"actinomyces_glomeroaurantiacus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
55565,"actinomyces_graevenitzii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
68213,"actinomyces_griseoaurantiacus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
29305,"actinomyces_griseoincarnatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67303,"actinomyces_griseoloalbus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66895,"actinomyces_griseomycini",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67304,"actinomyces_griseorubiginosus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
66898,"actinomyces_griseostramineus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1911,"actinomyces_griseus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68216,"actinomyces_helvaticus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
595468,"actinomyces_hominis",30,"doi","doi.org/10.1186/s12866-018-1320-7"
178339,"actinomyces_hongkongensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
52770,"actinomyces_hordeovulneris",37,"doi","doi.org/10.1186/s12866-018-1320-7"
52771,"actinomyces_howellii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
144055,"actinomyces_humiferus",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1912,"actinomyces_hygroscopicus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
29316,"actinomyces_hyovaginalis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
68220,"actinomyces_indigocolor",26,"doi","doi.org/10.1186/s12866-018-1320-7"
53449,"actinomyces_intermedius",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67308,"actinomyces_janthinus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
544581,"actinomyces_johnsonii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
67312,"actinomyces_kurssanovii",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67314,"actinomyces_lavendofoliae",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1914,"actinomyces_lavendulae",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68227,"actinomyces_lazureus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67317,"actinomyces_levoris",26,"doi","doi.org/10.1186/s12866-018-1320-7"
114702,"actinomyces_lingnae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1520567,"actinomyces_litmocolor",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1916,"actinomyces_lividans",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1948,"actinomyces_longisporus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
200596,"actinomyces_longissimus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67322,"actinomyces_malachitofuscus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67323,"actinomyces_malachitorectus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
371722,"actinomyces_malachitospinus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
156892,"actinomyces_marimammalium",37,"doi","doi.org/10.1186/s12866-018-1320-7"
461393,"actinomyces_massiliensis",34,"doi","doi.org/10.1186/s12866-018-1320-7"
44060,"actinomyces_megasporus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
52773,"actinomyces_meyeri",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1655,"actinomyces_naeslundii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
208480,"actinomyces_nasicola",37,"doi","doi.org/10.1186/s12866-018-1320-7"
635203,"actinomyces_naturae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
33007,"actinomyces_neuii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1660,"actinomyces_odontolyticus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
53450,"actinomyces_odorifer",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1921,"actinomyces_olivaceoviridis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1963,"actinomyces_olivochromogenus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67338,"actinomyces_olivoviridis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
206043,"actinomyces_oricola",37,"doi","doi.org/10.1186/s12866-018-1320-7"
544580,"actinomyces_oris",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1681,"actinomyces_parabifidus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1325934,"actinomyces_polynesiensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1750,"actinomyces_propionicus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1661,"actinomyces_pyogenes",37,"doi","doi.org/10.1186/s12866-018-1320-7"
111015,"actinomyces_radicidentis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
131110,"actinomyces_radingae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
67354,"actinomyces_rangoon",26,"doi","doi.org/10.1186/s12866-018-1320-7"
173860,"actinomyces_rectiverticillatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
332591,"actinomyces_rectiviolaceus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
67358,"actinomyces_roseolus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67360,"actinomyces_roseoviolaceus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
194673,"actinomyces_rubrogriseus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
332524,"actinomyces_ruminicola",45,"doi","doi.org/10.1186/s12866-018-1320-7"
53451,"actinomyces_rutgersensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1930,"actinomyces_scabies",26,"doi","doi.org/10.1186/s12866-018-1320-7"
52774,"actinomyces_slackii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29317,"actinomyces_sp",37,"doi","doi.org/10.1186/s12866-018-1320-7"
284037,"actinomyces_sporocinereus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
121163,"actinomyces_suimastitidis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
68274,"actinomyces_tauricus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1288391,"actinomyces_timonensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
131111,"actinomyces_turicensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
103621,"actinomyces_urogenitalis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
183916,"actinomyces_vaccimaxillae",37,"doi","doi.org/10.1186/s12866-018-1320-7"
67373,"actinomyces_varsoviensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67378,"actinomyces_violaceolatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67379,"actinomyces_violaceorectus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1936,"actinomyces_violaceus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1935,"actinomyces_violaceus-ruber",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67380,"actinomyces_violarus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67381,"actinomyces_violascens",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67377,"actinomyces_violochromogenes",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68281,"actinomyces_viridis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68282,"actinomyces_viridiviolaceus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67382,"actinomyces_virido-diastaticus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1938,"actinomyces_viridochromogenes",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1656,"actinomyces_viscosus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
43759,"actinomyces_wedmorensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
675090,"actinomyces_weissii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1290095,"actinomycetospora_atypica",28,"doi","doi.org/10.1186/s12866-018-1320-7"
402650,"actinomycetospora_chiangmaiensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663606,"actinomycetospora_chibensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663608,"actinomycetospora_chlora",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663609,"actinomycetospora_cinnamomea",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663602,"actinomycetospora_corticicola",28,"doi","doi.org/10.1186/s12866-018-1320-7"
878213,"actinomycetospora_iriomotensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663604,"actinomycetospora_lutea",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1416876,"actinomycetospora_rhizophila",28,"doi","doi.org/10.1186/s12866-018-1320-7"
878212,"actinomycetospora_rishiriensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663607,"actinomycetospora_straminea",28,"doi","doi.org/10.1186/s12866-018-1320-7"
663603,"actinomycetospora_succinea",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1768010,"actinophytocola_algeriensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
696000,"actinophytocola_burenkhanensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
657018,"actinophytocola_corallina",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1468259,"actinophytocola_gilvus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
502181,"actinophytocola_oryzae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1476870,"actinophytocola_sediminis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
657017,"actinophytocola_timorensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
485602,"actinophytocola_xinjiangensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
882441,"actinoplanes_abujensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
135945,"actinoplanes_arizonaensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
83291,"actinoplanes_armeniacus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1036182,"actinoplanes_atraurantiacus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
134849,"actinoplanes_aurantiacus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47988,"actinoplanes_auranticolor",27,"doi","doi.org/10.1186/s12866-018-1320-7"
135946,"actinoplanes_awajinensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
52695,"actinoplanes_brasiliensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
56438,"actinoplanes_caeruleus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
