ORGANISM_ID	TERM
30081	Soil
30103	Fresh water
30103	Aquatic
23707	Sediment
23707	Seafloor
23716	Soil
28301	Soil
19633	Host
19642	Host
19652	Soil
19652	Host
19734	Soil
19734	Host
19845	Host
19853	Host
19869	Soil
19869	Host
19909	Soil
19909	Host
24890	Ponds
24890	Aquatic
17669	Host
28448	Soil
28460	Soil
28522	Fresh water
28522	Aquatic
28540	Soil
24903	Soil
24903	Host
25080	Plant root
25080	Host
13001	Hot spring
13001	Aquatic
32720	Host
32794	Host
29456	Host
29498	Aquatic
29536	Marine
29536	Aquatic
29579	Aquatic
29608	Soil
29608	Rhizosphere
29613	Soil
45020	Hydrocarbon contaminated soil
13224	Sediment
13224	Fresh water
13224	Aquatic
18816	Insect
18816	Host
18837	Sediment
18837	Marine
18837	Aquatic
33946	Soil
34066	Coral
23951	Aquatic
24053	Aquatic
19918	Soil
19918	Host
19956	Host
19966	Host
19984	Soil
19984	Host
19991	Host
20057	Soil
20057	Host
20082	Host
46761	Sediment
46761	Marine
46761	Aquatic
28611	Soil
28652	Ponds
28652	Aquatic
28689	Soil
28718	Soil
28745	Marine
28745	Aquatic
28796	Soil
25299	Respiratory tract
25299	Lung
32823	Soil
32954	Host
33007	Host
29679	Host
29798	Host
40822	Soil
18970	Soil
18970	Host
19153	Wine
19153	Fruits
19211	Human intestinal microflora
29808	Soil
29808	Rhizosphere
20115	Host
20122	Host
7751	Host
7833	Human oral cavity
7833	Host
7855	Host
7866	Host
7946	Soil
13378	Sludge
13378	Host
13408	Human
13408	Host
18057	Host
5616	Human oral cavity
5616	Human
5616	Host
5626	Ponds
5626	Fresh water
5626	Aquatic
5628	Human intestinal microflora
5628	Human fecal
5628	Host
5628	Gastrointestinal tract
5628	Feces
5640	Human oral cavity
5640	Host
5646	Human oral cavity
5646	Host
5657	Human vaginal microflora
5657	Host
5731	Host
9890	Soil
9890	Root nodule
9890	Plant root
9890	Host
6820	Human intestinal microflora
6820	Human fecal
6820	Host
6820	Gastrointestinal tract
6820	Feces
6825	Human intestinal microflora
6825	Host
6830	Human intestinal microflora
6830	Host
6963	Host
6970	Host
6973	Host
12365	Oral cavity
12428	Root nodule
12460	Rhizosphere
12497	Soil
12497	Fresh water
12527	Oral cavity
12564	Host
18199	Host
18227	Host
4863	Fresh water
4863	Aquatic
4904	Human stomach
4904	Host
4945	Human intestinal microflora
4945	Host
4950	Host
9911	Human intestinal microflora
9911	Host
9959	Soil
9959	Host
9959	Fresh water
9959	Food
6981	Host
7004	Host
7004	Fresh water
7031	Marine
7031	Aquatic
11479	Gut
17069	Aquatic
17071	Aquatic
17326	Wastewater
17326	Sludge
4965	Human intestinal microflora
4965	Host
4965	Bovine intestinal microflora
4991	Host
5052	Plants
5103	Soil
5103	Sea water
5103	Mud
5103	Fresh water
5103	Animal gastrointestinal tract
5125	Human intestinal microflora
5125	Host
5144	Host
8920	Host
36826	Wastewater
36826	Sludge
16108	Fresh water
16108	Aquatic
3810	Respiratory tract
3810	Host
3815	Mud
3821	Soil
3821	Host
3823	Soil
3823	Host
3833	Soil
3836	Soil
3836	Host
3839	Soil
3839	Host
3976	Marine
8925	Wastewater
8925	Host
8984	Host
8992	Host
9011	Soil
9011	Host
9011	Fresh water
9037	Host
9096	Host
9143	Host
9158	Soil
9158	Host
9158	Fresh water
9158	Food
9171	Wastewater
9171	Sludge
9171	Host
32174	Wastewater
32174	Intestinal tract
32174	Host
32273	Human fecal
2862	Fresh water
3992	Vagina
3992	Host
4009	Human nasopharyngeal microflora
4009	Host
4047	Human intestinal microflora
4047	Human fecal
4047	Host
4047	Gastrointestinal tract
4047	Feces
7949	Host
7952	Human intestinal microflora
7952	Host
8018	Fresh water
8054	Host
13431	Soil
13431	Marine
13431	Fresh water
13461	Rice paddies
13461	Plants
13482	Bioreactor
13492	Hot spring
13492	Aquatic
13506	Fresh water
13506	Aquatic
13525	Soil
13553	Mud
13553	Aquatic
13583	Soil
2925	Host
2938	Fresh water
3156	Host
8142	Host
8175	Human intestinal microflora
8175	Host
8210	Human intestinal microflora
8210	Host
12646	Oral cavity
12652	Oral cavity
13610	Aquatic
18299	Fresh water
18408	Host
28385	Host
28463	Soil
7050	Human intestinal microflora
7050	Host
7056	Human intestinal microflora
7056	Host
7155	Human intestinal microflora
7155	Host
7156	Human intestinal microflora
7156	Host
7167	Host
7226	Fresh water
7230	Sea water
7230	Marine
7230	Aquatic
12824	Soil
17331	Terrestrial
5163	Wastewater
5163	Sludge
5163	Fresh water
5188	Human skin
5188	Host
5194	Human skin
5194	Host
5199	Urogenital tract
5199	Host
5236	Human oral cavity
5236	Host
32275	Human fecal
32387	Host
7295	Vagina
7295	Host
11816	Soil
11829	Fresh water
11882	Epilithon
4082	Host
4082	Fish
5263	Human oral cavity
5263	Host
5274	Human oral cavity
5274	Host
5308	Host
5321	Oral cavity
5321	Host
9376	Soil
9376	Human intestinal microflora
9376	Host
9417	Host
9479	Host
9509	Host
10937	Host
10995	Human stomach
10995	Host
11003	Human stomach
11003	Host
11034	Human stomach
11034	Host
11124	Human skin
11124	Host
15343	Aquatic
11940	Soil
11940	Plants
11940	Fresh water
16390	Host
16548	Intestinal tract
4101	Human vaginal microflora
4101	Host
4189	Skin
4189	Human skin
4189	Host
4268	Host
4268	Fresh water
4268	Aquatic
4281	Human stomach
4281	Host
4315	Soil
4315	Sea water
4315	Mud
4315	Fresh water
4315	Animal gastrointestinal tract
4364	Wastewater
4364	Sludge
4384	Soil
4401	Soil
9627	Soil
9627	Root nodule
9627	Plant root
9627	Host
13652	Aquatic
13682	Compost
13715	Soil
3293	Human skin
3293	Host
3314	Host
3332	Host
3332	Food
3333	Host
4404	Sea water
4404	Marine
4404	Aquatic
8217	Human intestinal microflora
8217	Host
8235	Soil
8441	Host
8446	Host
13757	Plants
13761	Marine
13761	Host
13761	Aquatic
13777	Human
13777	Host
13845	Fresh water
13845	Aquatic
20660	Host
20662	Host
20669	Meat food product
20669	Host
20733	Host
3428	Host
3479	Host
3502	Vagina
3502	Host
3510	Host
3589	Human intestinal microflora
3589	Host
3600	Human skin
3600	Host
3612	Sediment
3612	Aquatic
7315	Host
8486	Host
8516	Host
8575	Skin
8575	Human skin
8575	Host
8575	Fresh water
12973	Human
12973	Host
13040	Host
13052	Sediment
13052	Marine
13052	Deep sea
13052	Aquatic
18895	Host
5364	Oral cavity
5364	Host
5369	Host
20871	Host
20871	Animal gastrointestinal tract
20890	Terrestrial
20890	Soil
20890	Self-heated organic materials
20890	Farm
20890	Dust
20890	Compost
6657	Marine
6667	Terrestrial
6667	Soil
6667	Rhizosphere
6686	Soil
6705	Honey bee Larva
7434	Mat
7434	Marsh
7461	Host
7499	Host
7505	Host
7507	Host
7525	Host
7564	Host
7686	Host
103179	Human feces
103179	Host
13085	Sea water
13085	Marine
13085	Aquatic
13089	Aquatic
17856	Soil
17856	Fresh water
5381	Host
5402	Human oral cavity
5402	Host
5420	Human oral cavity
5420	Host
5452	Host
5453	Human oral cavity
5453	Host
5475	Host
5482	Host
5482	Fresh water
5490	Hot spring
5490	Fresh water
5497	Human oral cavity
5497	Host
6729	Human intestinal microflora
6729	Host
6731	Host
6751	Host
6803	Host
11136	Fresh water
11153	Host
11185	Lake
11185	Fresh water
11185	Aquatic
7696	Host
12141	Oral cavity
12185	Soil
12185	Rhizosphere
12207	Soil
12207	Root nodule
12207	Rhizosphere
12231	Human intestinal microflora
12231	Host
17920	Aquatic
4455	Host
4500	Marine
4543	Human vaginal microflora
4543	Host
5548	Human oral cavity
5548	Host
9687	Human intestinal microflora
9687	Host
9707	Host
9798	Lake
9798	Fresh water
9798	Aquatic
11255	Human
11255	Host
11268	Marine
11268	Fresh water
11268	Aquatic
11285	Human intestinal microflora
11285	Host
16723	Terrestrial
16843	Plants
4544	Soil
4544	Host
4603	Soil
4637	Oral cavity
4637	Human skin
4637	Host
4658	Human oral cavity
4658	Host
4672	Host
4672	Fresh water
4682	Host
4708	Host
4708	Fresh water
4750	Soil
4750	Sea water
4750	Mud
4750	Fresh water
4750	Animal gastrointestinal tract
4843	Wastewater
4843	Host
9866	Human stomach
9866	Host
9876	Marine
9876	Aquatic
13929	Soil
13970	Oil fields
13970	Aquatic
13976	Sediment
13976	Aquatic
15853	Hot spring
15853	Aquatic
15977	Hot spring
15977	Aquatic
16912	Aquatic
3620	Soil
3620	Rhizosphere
3651	Soda lakes
3651	Aquatic
3665	Host
3669	Host
3687	Hot spring
3687	Aquatic
8583	Host
8604	Host
8608	Skin
8608	Human skin
8608	Host
8608	Fresh water
8626	Host
8652	Host
8683	Human airways
8683	Host
8797	Human stomach
8797	Host
14006	Cave
14016	Sea water
14016	Marine
14016	Aquatic
19072	Soil
19072	Host
19124	Soil
19124	Host
19168	Marine
21073	Terrestrial
21073	Host
21180	Human intestinal microflora
3700	Human intestinal microflora
3700	Host
3700	Gastrointestinal tract
3700	Feces
3711	Human intestinal microflora
3711	Human fecal
3711	Host
3711	Gastrointestinal tract
3711	Feces
3737	Soil
3737	Plant surface
3757	Fresh water
3757	Aquatic
3793	Nasopharyngeal microflora
3793	Host
7703	Host
7710	Host
7719	Host
13134	Compost
13135	Saline water
13135	Lake
13135	Aquatic
13178	Lab enrichment
13228	Air
13247	Salt mine
19209	Human abscess
19209	Host
5552	Human skin
5552	Host
5586	Human skin
5586	Host
5610	Human airways
5610	Host
5614	Human oral cavity
5614	Host
896	Human intestinal microflora
896	Host
896	Gastrointestinal tract
896	Feces
906	Human intestinal microflora
906	Host
906	Gastrointestinal tract
906	Feces
6268	Human skin
6268	Host
919	Human intestinal microflora
919	Host
919	Gastrointestinal tract
919	Feces
922	Host
971	Soil
971	Host
975	Soil
1003	Soil
1004	Host
1050	Plant root
1050	Host
1058	Host
6346	Human vaginal microflora
6346	Host
6407	Human vaginal microflora
6407	Host
6407	Blood
6410	Host
6448	Human oral cavity
6448	Host
6449	Host
6496	Host
91963	Aquifer
6510	Human intestinal microflora
6510	Host
6512	Human intestinal microflora
6512	Host
10587	Wastewater
10587	Sludge
10596	Soil
10596	Root nodule
10596	Plant root
10596	Host
10622	Soil
10622	Sea water
10622	Mud
10622	Host
10622	Fresh water
10696	Host
10696	Fresh water
142	Marine
142	Aquatic
171	Soil
171	Rice roots
171	Host
172	Hot spring
172	Fresh water
172	Aquatic
218	Host
224	Host
94013	Sand
94013	Desert soil
10718	Host
10718	Fresh water
10724	Host
10724	Fresh water
15051	Soil
243	Hot spring
243	Fresh water
243	Aquatic
285	Nasopharyngeal microflora
285	Host
337	Intestinal tract
337	Host
6573	Human oral cavity
6573	Host
6581	Soil
6581	Host
6586	Human intestinal microflora
6586	Host
6589	Soil
6589	Host
6590	Terrestrial
6590	Soil
6612	Host
6637	Host
6637	Endosymbiont
6644	Host
10795	Human stomach
10795	Host
10851	Human stomach
10851	Host
19932	Soil
19932	Host
1139	Host
1198	Intestinal tract
1198	Host
1206	Host
1206	Bovine
1223	Sediment
1223	Aquatic
15116	Soil
15240	Soil
20439	Host
20439	Gastrointestinal tract
1245	Marine
1245	Hydrothermal vent
1245	Hot spring
1245	Aquatic
1275	Human airways
1275	Host
1295	Marine
1295	Aquatic
1322	Sediment
1322	Fresh water
1324	Wastewater
1324	Host
19654	Soil
19654	Host
20554	Terrestrial
6519	Soil
6538	Soil
6538	Host
6538	Fresh water
6551	Host
6562	Soil
361	Solar saltern
361	Fresh water
362	Soil
362	Sediment
362	Fresh water
362	Aquatic
381	Marine
381	Aquatic
19681	Host
19714	Host
19715	Host
19754	Soil
19754	Host
19791	Soil
19791	Host
19807	Host
5787	Host
5794	Wastewater
5794	Sludge
397	Wastewater
397	Sludge
397	Host
445	Soil
445	Ponds
445	Fresh water
445	Aquatic
521	Marine
521	Hydrothermal vent
521	Hot spring
521	Aquatic
562	Soil
562	Sludge
562	Human skin
562	Host
562	Fresh water
562	Food
574	Soil
586	Host
5833	Soil
5877	Marine
5877	Host
5897	Skin
5897	Human skin
5897	Host
5897	Fresh water
5935	Soil
5966	Host
5966	Bird
5984	Oral cavity
5984	Host
13144	Sea water
13144	Marine
13144	Aquatic
10186	Soil
10186	Host
10186	Fresh water
10211	Soil
10211	Host
10211	Fresh water
10211	Food
10213	Soil
10213	Host
10213	Fresh water
10213	Food
10219	Host
10223	Soil
10223	Host
10223	Fresh water
10229	Soil
10229	Root nodule
10229	Plant root
10229	Host
10240	Soil
10240	Root nodule
10240	Plant root
10240	Host
10283	Soil
10283	Host
10283	Fresh water
102843	Compost
10289	Soil
10289	Host
10289	Fresh water
10289	Food
14145	Hot spring
14145	Aquatic
14198	Soil
14223	Sediment
14223	Marine
14223	Aquatic
14291	Host
14291	Gastrointestinal tract
74654	Wastewater treatment plant
74654	Sludge
103352	Soil
19816	Host
19836	Host
19961	Host
19970	Soil
19970	Host
19982	Soil
19982	Host
19987	Host
609	Soil
609	Fresh water
635	Marine
647	Host
702	Sediment
702	Marine
722	Host
739	Host
19992	Host
20046	Soil
20046	Host
20058	Soil
20058	Host
5994	Human vaginal microflora
5994	Host
6001	Fresh water
6021	Oral cavity
6021	Host
6028	Host
6050	Human fecal
6050	Host
8463	Oral cavity
8463	Human oral cavity
8463	Host
8463	Clinical isolate
862	Soil
862	Sludge
885	Human intestinal microflora
885	Host
885	Gastrointestinal tract
885	Feces
6051	Human intestinal microflora
6051	Host
6123	Human vaginal microflora
6123	Host
6215	Human intestinal microflora
6215	Host
6215	Fresh water
6237	Human skin
6237	Host
6257	Human oral cavity
6257	Host
10290	Soil
10290	Host
10290	Fresh water
10290	Food
10300	Soil
10300	Host
10300	Fresh water
10300	Food
10352	Host
10368	Host
13807	Oil fields
13807	Marine
95619	Pig
95619	Hare
10403	Host
10403	Fresh water
10437	Soil
10437	Host
10437	Fresh water
10437	Food
10473	Host
14699	Fresh water
14699	Aquatic
42	Soil
42	Plant symbiont
42	Host
59	Human oral cavity
59	Host
128	Host
43583	Host
43583	Gastrointestinal tract
39886	Aquaculture
39886	Animal gastrointestinal tract
39886	Animal facility
39999	Human trachea
13557	Fresh water
13557	Aquatic
42718	Soil
47813	Sediment
47813	Aquatic
38837	Soil
38837	Fresh water
42138	Soil
44034	Acid mine
44077	Sea sand
44153	Host
45091	Host
39831	Beet
42493	Aquaculture
42493	Animal gastrointestinal tract
42493	Animal facility
42576	Host
49803	Soil
34139	Host
34139	Animal gastrointestinal tract
30740	Marine
30740	Aquatic
30852	Soil
30852	Host
30911	Sediment
30915	Sediment
28067	Mud
28101	Soil
28115	Soil
28124	Soil
25082	Fish
21611	Host
21684	Soil
21701	Sediment
21701	Fresh water
21701	Aquatic
31739	Soil
29071	Sewage plant
29211	Wastewater
29211	Sludge
26358	Host
26392	Aquatic
26420	Soil
22898	Human wound
22898	Host
29224	Soil
29258	Soil
29304	Soil
29309	Soil
32944	Soil
33009	Aquatic
30090	Soil
30140	Marine
30140	Aquatic
30241	Sediment
30285	Soil
27362	Soil
23476	Host
30939	Marine
30939	Aquatic
23759	Host
23759	Bird
23763	Fish
23994	Soil
21793	Host
21793	Gastrointestinal tract
30982	Marine
30982	Aquatic
31058	Soil
25241	Fresh water
25241	Aquatic
25275	Host
23998	Human
23998	Host
28255	Aquatic
28290	Soil
28294	Soil
25295	Respiratory tract
25295	Lung
25304	Respiratory tract
25304	Lung
29376	Ponds
29376	Aquatic
26459	Soil
26714	Soil
28323	Soil
28323	Rhizosphere
29543	Marine
29543	Aquatic
29558	Wastewater
29558	Sludge
11036	Human stomach
11036	Host
30418	Host
27635	Fresh water
27635	Aquatic
33305	Human oral cavity
33305	Host
33389	Host
30508	Soil
27682	Soil
31257	Bumblebee
31327	Plant root
31327	Host
31343	Soil
31343	Rhizosphere
28538	Soil
28539	Soil
28543	Soil
35708	Host
35708	Aquatic
35708	Acid mine drainage
28574	Soil
28708	Soil
28715	Soil
32434	Host
25743	Plant root
25743	Host
25850	Plant root
25850	Host
26890	Wastewater
26890	Sludge
26998	Marine
26998	Aquatic
32473	Fresh water
32473	Aquatic
32514	Host
32538	Marine
32538	Aquatic
29571	Soil
29588	Aquatic
29624	Marine
29624	Aquatic
29692	Soil
29702	Soil
30558	Sediment
30562	Soil
30567	Soil
30567	Rhizosphere
27826	Soil
31462	Soil
24768	Host
33720	Host
21193	Host
21211	Marine
21217	Gastrointestinal tract
21233	Marine
21249	Gastrointestinal tract
31560	Plant root
31560	Host
31622	Soil
31622	Fresh water
31622	Aquatic
28877	Soil
28885	Soil
28909	Sediment
28909	Intertidal zone
28909	Intertidal sediment
28959	Soil
21338	Gastrointestinal tract
21414	Host
26064	Host
26117	Sediment
22654	Fresh water
22654	Aquatic
27156	Marine
27156	Aquatic
27202	Host
28964	Aquatic
32543	Soil
32547	Host
32717	Host
26123	Fresh water
26123	Aquatic
26137	Sediment
29818	Aquatic
29890	Soil
29909	Aquatic
27240	Sediment
27251	Soil
27268	Sediment
27268	Ponds
27268	Aquatic
27309	Sediment
30696	Soil
23568	Plant surface
23568	Plant
23568	Leaf
23590	Air
23626	Soil
23725	Soil
32839	Host
29985	Soil
29985	Rhizosphere
13480	Host
13480	Bovine
50915	Soil
50953	Aquatic
40857	Soil
40857	Saline lake
40857	Aquatic
103623	Aquatic
91699	Obligate symbiont
91699	Fresh water
101123	Mosquito
101123	Host
75747	Human
75747	Host
75757	Host
75757	Blood
39739	Host
1930	Solar saltern
1935	Soil
1935	Human intestinal microflora
1935	Host
1935	Gastrointestinal tract
1935	Feces
39859	Aquaculture
39859	Animal gastrointestinal tract
39859	Animal facility
74660	Sediment
74660	Fresh water
74660	Aquatic
1936	Human intestinal microflora
1936	Host
1936	Gastrointestinal tract
1936	Feces
1965	Food
1977	Nasopharyngeal microflora
1977	Host
1983	Rhizosphere-colonizing
1983	Rhizosphere
1983	Host
1990	Human intestinal microflora
1990	Host
2014	Host
2059	Nasopharyngeal microflora
2059	Host
99459	Fresh water
99459	Aquatic
16882	Gastrointestinal tract
46991	Rumen
46991	Host
102850	Marine sediment
102836	Soil
2106	Fresh water
2106	Aquatic
2163	Urogenital tract
2163	Host
2170	Host
2170	Fresh water
2190	Host
2190	Fresh water
2206	Host
2215	Host
2215	Gastrointestinal tract
2215	Feces
103713	Honey bee Larva
104095	Termite gut
1252	Host
1268	Host
1281	Marine
1290	Marine
1331	Gold mine wastewater
2285	Soil
2285	Host
2285	Endophyte
2320	Marine
2320	Fresh water
2320	Aquatic
2320	Antarctic water
2320	Antarctic lake
1422	Human intestinal microflora
1422	Host
1512	Host
1549	Fresh water
71747	Bovine urogenital tract
71747	Bovine respiratory tract
71747	Bovine intestinal microflora
43367	Soil
71993	Plants
71993	Host
72004	Plants
72004	Host
40498	Marine
40498	Host
102902	Fresh water
102902	Aquatic
103867	Hot spring
50577	Aquatic
1616	Host
1656	Host
1665	Host
1682	Host
1688	Fresh water
1810	Human skin
1810	Human airways
1810	Host
1824	Soil
1848	Host
1848	Bovine intestinal microflora
67905	Pig
67905	Cattle
1853	Host
1859	Host
1864	Host
75992	Cheese
3634	Host
3720	Marine
3720	Host
3720	Food
3725	Host
1022	Soil
1046	Sediment
1046	Fresh water
1046	Aquatic
1055	Host
3783	Root nodule
3783	Plant root
3783	Host
3790	Host
3804	Human intestinal microflora
3804	Human fecal
3804	Host
3804	Gastrointestinal tract
3804	Feces
3838	Soil
3838	Host
3852	Soil
140	Soil
140	Host
183	Host
183	Fresh water
185	Soil
185	Host
19733	Soil
19733	Host
19867	Soil
19867	Host
13232	Marine
13232	Host
13232	Aquatic
186	Sediment
186	Fresh water
251	Mud
251	Marine
251	Fresh water
252	Wastewater
252	Host
102839	Host
2844	Fresh water
1073	Host
2917	Marine
2917	Aquatic
2975	Human
2975	Host
3102	Human skin
3102	Host
3119	Human vaginal microflora
3119	Host
3898	Host
3898	Fresh water
3908	Host
3909	Human oral cavity
3909	Host
3959	Hot spring
3959	Fresh water
3959	Aquatic
4024	Host
4024	Aquatic
4033	Host
17774	Marine plankton
1143	Mammalian gastrointestinal tract
1143	Human intestinal microflora
1143	Host
1143	Birds intestinal microflora
1156	Host
1170	Hot spring
1170	Aquatic
1199	Soil
1218	Soil
1226	Sea sand
19801	Soil
19801	Host
4034	Host
4072	Host
103918	Host
103918	Honey bee
271	Soil
271	Host
306	Host
308	Soil
308	Host
308	Fresh water
308	Food
329	Host
393	Hot spring
393	Fresh water
396	Host
396	Fish
396	Fermented food product
416	Terrestrial
416	Soil
425	Marine
1248	Marine
20568	Human oral cavity
20568	Host
88734	Host
88734	Cecum
438	Sludge
438	Mud
438	Marine
438	Fresh water
3270	Host
3276	Host
3288	Host
3324	Soil
3324	Host
3324	Fresh water
3386	Host
3389	Host
3472	Host
3472	Gastrointestinal tract
3472	Feces
464	Insect endosymbiont
464	Host
464	Endosymbiont
479	Soil
479	Host
479	Fresh water
512	Host
597	Host
597	Gastrointestinal tract
597	Feces
598	Host
598	Gastrointestinal tract
598	Feces
649	Wastewater
649	Intestinal tract
649	Host
743	Host
764	Wastewater
764	Human
764	Host
764	Gastrointestinal tract
764	Feces
764	Animal feces
796	Soil
796	Fresh water
3473	Human stomach
3473	Host
3480	Host
3515	Human intestinal microflora
3515	Human fecal
3515	Host
3550	Host
3554	Host
3576	Host
3587	Host
3616	Rumen
3616	Host
3616	Bovine rumen
3616	Bovine
3	Soil
33	Marine
40	Host
6550	Hot spring
6550	Aquatic
3619	Sediment
