"ref_id","ref_type","reference"
1,"doi","doi.org/10.1093/nar/gky879"
2,"doi","doi.org/10.1128/AEM.01738-18"
6666,"bioproject_id","PRJNA302799"
6667,"bioproject_id","PRJNA326192"
6668,"bioproject_id","PRJNA362672"
6669,"bioproject_id","PRJNA280719"
6670,"bioproject_id","PRJEB12896"
6671,"bioproject_id","PRJNA327477"
6672,"bioproject_id","PRJNA328210"
6673,"bioproject_id","PRJNA316485"
6674,"bioproject_id","PRJNA328254"
6675,"bioproject_id","PRJNA310305"
6676,"bioproject_id","PRJEB13573"
6677,"bioproject_id","PRJNA325367"
6678,"bioproject_id","PRJNA272946"
6679,"bioproject_id","PRJNA309604"
6680,"bioproject_id","PRJNA314077"
6681,"bioproject_id","PRJNA315085"
6682,"bioproject_id","PRJNA316968"
6683,"bioproject_id","PRJEB15121"
6684,"bioproject_id","PRJNA314820"
6685,"bioproject_id","PRJNA335387"
6686,"bioproject_id","PRJNA336086"
6687,"bioproject_id","PRJNA272896"
6688,"bioproject_id","PRJNA377834"
6689,"bioproject_id","PRJNA306396"
6690,"bioproject_id","PRJNA320084"
6691,"bioproject_id","PRJNA293128"
6692,"bioproject_id","PRJNA253649"
6693,"bioproject_id","PRJNA308882"
6694,"bioproject_id","PRJNA340205"
6695,"bioproject_id","PRJNA324515"
6696,"bioproject_id","PRJNA339039"
6697,"bioproject_id","PRJNA261240"
6698,"bioproject_id","PRJNA13963"
6699,"bioproject_id","PRJNA322176"
6700,"bioproject_id","PRJDB4765"
6701,"bioproject_id","PRJNA339855"
6702,"bioproject_id","PRJNA319155"
6703,"bioproject_id","PRJNA343781"
6704,"bioproject_id","PRJNA273752"
6705,"bioproject_id","PRJNA31293"
6706,"bioproject_id","PRJNA340190"
6707,"bioproject_id","PRJNA317020"
6708,"bioproject_id","PRJNA345402"
6709,"bioproject_id","PRJNA296403"
6710,"bioproject_id","PRJNA321218"
6711,"bioproject_id","PRJDB4840"
6712,"bioproject_id","PRJNA341566"
6713,"bioproject_id","PRJNA338655"
6714,"bioproject_id","PRJNA345142"
6715,"bioproject_id","PRJNA317698"
6716,"bioproject_id","PRJNA397101"
6717,"bioproject_id","PRJNA326530"
6718,"bioproject_id","PRJNA292571"
6719,"bioproject_id","PRJNA362686"
6720,"bioproject_id","PRJDB4920"
6721,"bioproject_id","PRJNA342410"
6722,"bioproject_id","PRJEB15232"
6723,"bioproject_id","PRJNA361331"
6724,"bioproject_id","PRJNA341555"
6725,"bioproject_id","PRJNA321784"
6726,"bioproject_id","PRJNA37913"
6727,"bioproject_id","PRJNA343195"
6728,"bioproject_id","PRJNA341262"
6729,"bioproject_id","PRJNA388547"
6730,"bioproject_id","PRJNA328305"
6731,"bioproject_id","PRJNA311623"
6732,"bioproject_id","PRJNA314486"
6733,"bioproject_id","PRJNA320887"
6734,"bioproject_id","PRJNA208285"
6735,"bioproject_id","PRJEB14599"
6736,"bioproject_id","PRJNA321311"
6737,"bioproject_id","PRJNA328078"
6738,"bioproject_id","PRJNA341787"
6739,"bioproject_id","PRJNA353763"
6740,"bioproject_id","PRJNA302856"
6741,"bioproject_id","PRJNA319824"
6742,"bioproject_id","PRJNA349087"
6743,"bioproject_id","PRJNA274214"
6744,"bioproject_id","PRJNA350592"
6745,"bioproject_id","PRJNA356199"
6746,"bioproject_id","PRJEB15255"
6747,"bioproject_id","PRJNA274602"
6748,"bioproject_id","PRJNA357122"
6749,"bioproject_id","PRJNA178515"
6750,"bioproject_id","PRJNA340223"
6751,"bioproject_id","PRJNA321464"
6752,"bioproject_id","PRJNA300838"
6753,"bioproject_id","PRJEB18029"
6754,"bioproject_id","PRJNA299085"
6755,"bioproject_id","PRJNA321302"
6756,"bioproject_id","PRJNA230273"
6757,"bioproject_id","PRJNA232093"
6758,"bioproject_id","PRJNA232092"
6759,"bioproject_id","PRJNA242582"
6760,"bioproject_id","PRJNA275157"
6761,"bioproject_id","PRJNA325700"
6762,"bioproject_id","PRJNA359387"
6763,"bioproject_id","PRJEB18760"
6764,"bioproject_id","PRJNA312661"
6765,"bioproject_id","PRJNA354242"
6766,"bioproject_id","PRJEB18024"
6767,"bioproject_id","PRJNA360030"
6768,"bioproject_id","PRJNA344368"
6769,"bioproject_id","PRJEB15652"
6770,"bioproject_id","PRJNA361194"
6771,"bioproject_id","PRJNA329170"
6772,"bioproject_id","PRJNA212068"
6773,"bioproject_id","PRJNA203688"
6774,"bioproject_id","PRJNA305453"
6775,"bioproject_id","PRJNA319195"
6776,"bioproject_id","PRJNA323409"
6777,"bioproject_id","PRJNA361516"
6778,"bioproject_id","PRJNA175613"
6779,"bioproject_id","PRJNA361535"
6780,"bioproject_id","PRJNA362242"
6781,"bioproject_id","PRJEB15073"
6782,"bioproject_id","PRJNA353137"
6783,"bioproject_id","PRJNA362670"
6784,"bioproject_id","PRJNA315492"
6785,"bioproject_id","PRJNA304382"
6786,"bioproject_id","PRJNA341581"
6787,"bioproject_id","PRJNA360354"
6788,"bioproject_id","PRJNA355352"
6789,"bioproject_id","PRJNA309781"
6790,"bioproject_id","PRJNA340213"
6791,"bioproject_id","PRJNA338199"
6792,"bioproject_id","PRJNA308406"
6793,"bioproject_id","PRJEB12275"
6794,"bioproject_id","PRJNA359636"
6795,"bioproject_id","PRJNA360226"
6796,"bioproject_id","PRJNA369350"
6797,"bioproject_id","PRJNA262459"
6798,"bioproject_id","PRJNA295643"
6799,"bioproject_id","PRJNA363092"
6800,"bioproject_id","PRJNA349097"
6801,"bioproject_id","PRJNA325075"
6802,"bioproject_id","PRJNA362685"
6803,"bioproject_id","PRJNA362684"
6804,"bioproject_id","PRJNA371403"
6805,"bioproject_id","PRJNA369380"
6806,"bioproject_id","PRJNA371691"
6807,"bioproject_id","PRJNA371390"
6808,"bioproject_id","PRJNA306925"
6809,"bioproject_id","PRJNA343069"
6810,"bioproject_id","PRJNA362208"
6811,"bioproject_id","PRJNA369385"
6812,"bioproject_id","PRJNA374925"
6813,"bioproject_id","PRJNA371394"
6814,"bioproject_id","PRJEB15655"
6815,"bioproject_id","PRJNA284982"
6816,"bioproject_id","PRJNA389474"
6817,"bioproject_id","PRJEB19959"
6818,"bioproject_id","PRJNA378888"
6819,"bioproject_id","PRJEB18128"
6820,"bioproject_id","PRJNA280640"
6821,"bioproject_id","PRJNA380174"
6822,"bioproject_id","PRJNA316151"
6823,"bioproject_id","PRJNA82155"
6824,"bioproject_id","PRJNA354476"
6825,"bioproject_id","PRJNA374466"
6826,"bioproject_id","PRJNA381279"
6827,"bioproject_id","PRJEB13909"
6828,"bioproject_id","PRJNA378889"
6829,"bioproject_id","PRJDB477"
6830,"bioproject_id","PRJNA295781"
6831,"bioproject_id","PRJNA161089"
6832,"bioproject_id","PRJNA301156"
6833,"bioproject_id","PRJNA376164"
6834,"bioproject_id","PRJNA315990"
6835,"bioproject_id","PRJNA317395"
6836,"bioproject_id","PRJNA295629"
6837,"bioproject_id","PRJNA430362"
6838,"bioproject_id","PRJNA379856"
6839,"bioproject_id","PRJNA380285"
6840,"bioproject_id","PRJNA381873"
6841,"bioproject_id","PRJNA374633"
6842,"bioproject_id","PRJNA379140"
6843,"bioproject_id","PRJNA369557"
6844,"bioproject_id","PRJNA318434"
6845,"bioproject_id","PRJNA384143"
6846,"bioproject_id","PRJNA369381"
6847,"bioproject_id","PRJNA355353"
6848,"bioproject_id","PRJNA251793"
6849,"bioproject_id","PRJNA376255"
6850,"bioproject_id","PRJNA359416"
6851,"bioproject_id","PRJNA376590"
6852,"bioproject_id","PRJNA380321"
6853,"bioproject_id","PRJNA317608"
6854,"bioproject_id","PRJNA381117"
6855,"bioproject_id","PRJNA385118"
6856,"bioproject_id","PRJNA385308"
6857,"bioproject_id","PRJNA384167"
6858,"bioproject_id","PRJNA386054"
6859,"bioproject_id","PRJNA376078"
6860,"bioproject_id","PRJNA341864"
6861,"bioproject_id","PRJNA383457"
6862,"bioproject_id","PRJNA359155"
6863,"bioproject_id","PRJNA353720"
6864,"bioproject_id","PRJNA387128"
6865,"bioproject_id","PRJEB10948"
6866,"bioproject_id","PRJEB19975"
6867,"bioproject_id","PRJNA289022"
6868,"bioproject_id","PRJNA387990"
6869,"bioproject_id","PRJNA385486"
6870,"bioproject_id","PRJNA362330"
6871,"bioproject_id","PRJNA303055"
6872,"bioproject_id","PRJNA369278"
6873,"bioproject_id","PRJNA314952"
6874,"bioproject_id","PRJEB12277"
6875,"bioproject_id","PRJEB10631"
6876,"bioproject_id","PRJNA352319"
6877,"bioproject_id","PRJNA384283"
6878,"bioproject_id","PRJNA383953"
6879,"bioproject_id","PRJEB11452"
6880,"bioproject_id","PRJEB19949"
6881,"bioproject_id","PRJNA391387"
6882,"bioproject_id","PRJNA389776"
6883,"bioproject_id","PRJNA353339"
6884,"bioproject_id","PRJNA325173"
6885,"bioproject_id","PRJNA391059"
6886,"bioproject_id","PRJNA392357"
6887,"bioproject_id","PRJNA327072"
6888,"bioproject_id","PRJNA393364"
6889,"bioproject_id","PRJNA393250"
6890,"bioproject_id","PRJNA341534"
6891,"bioproject_id","PRJNA413878"
6892,"bioproject_id","PRJNA196219"
6893,"bioproject_id","PRJNA392993"
6894,"bioproject_id","PRJNA392614"
6895,"bioproject_id","PRJNA391200"
6896,"bioproject_id","PRJNA394565"
6897,"bioproject_id","PRJNA294591"
6898,"bioproject_id","PRJNA326348"
6899,"bioproject_id","PRJNA343870"
6900,"bioproject_id","PRJEB17872"
6901,"bioproject_id","PRJNA266250"
6902,"bioproject_id","PRJNA347631"
6903,"bioproject_id","PRJNA396806"
6904,"bioproject_id","PRJNA394988"
6905,"bioproject_id","PRJNA253645"
6906,"bioproject_id","PRJNA196117"
6907,"bioproject_id","PRJNA320435"
6908,"bioproject_id","PRJNA327489"
6909,"bioproject_id","PRJEB11413"
6910,"bioproject_id","PRJNA438350"
6911,"bioproject_id","PRJEB21331"
6912,"bioproject_id","PRJNA354233"
6913,"bioproject_id","PRJNA380331"
6914,"bioproject_id","PRJNA321001"
6915,"bioproject_id","PRJNA321003"
6916,"bioproject_id","PRJNA321006"
6917,"bioproject_id","PRJNA321007"
6918,"bioproject_id","PRJNA357161"
6919,"bioproject_id","PRJNA396887"
6920,"bioproject_id","PRJNA289543"
6921,"bioproject_id","PRJNA383456"
6922,"bioproject_id","PRJNA327031"
6923,"bioproject_id","PRJNA308223"
6924,"bioproject_id","PRJNA384500"
6925,"bioproject_id","PRJNA10642"
6926,"bioproject_id","PRJNA404023"
6927,"bioproject_id","PRJNA305828"
6928,"bioproject_id","PRJNA342254"
6929,"bioproject_id","PRJNA407061"
6930,"bioproject_id","PRJNA341556"
6931,"bioproject_id","PRJDB2913"
6932,"bioproject_id","PRJNA403958"
6933,"bioproject_id","PRJDB5828"
6934,"bioproject_id","PRJDB5749"
6935,"bioproject_id","PRJDB4464"
6936,"bioproject_id","PRJNA401064"
6937,"bioproject_id","PRJDB5665"
6938,"bioproject_id","PRJDB1450"
6939,"bioproject_id","PRJDB4439"
6940,"bioproject_id","PRJDB4108"
6941,"bioproject_id","PRJDB4412"
6942,"bioproject_id","PRJDB4607"
6943,"bioproject_id","PRJDB4581"
6944,"bioproject_id","PRJDB4921"
6945,"bioproject_id","PRJDB3927"
6946,"bioproject_id","PRJDB4249"
6947,"bioproject_id","PRJDB3593"
6948,"bioproject_id","PRJDB5655"
6949,"bioproject_id","PRJDB5818"
6950,"bioproject_id","PRJDB4185"
6951,"bioproject_id","PRJDB4401"
6952,"bioproject_id","PRJNA342025"
6953,"bioproject_id","PRJNA384698"
6954,"bioproject_id","PRJEB14245"
6955,"bioproject_id","PRJNA412357"
6956,"bioproject_id","PRJNA392615"
6957,"bioproject_id","PRJNA273578"
6958,"bioproject_id","PRJEB22548"
6959,"bioproject_id","PRJEB12882"
6960,"bioproject_id","PRJNA387378"
6961,"bioproject_id","PRJNA398148"
6962,"bioproject_id","PRJNA386843"
6963,"bioproject_id","PRJNA344701"
6964,"bioproject_id","PRJNA272876"
6965,"bioproject_id","PRJNA320457"
6966,"bioproject_id","PRJNA396953"
6967,"bioproject_id","PRJNA407887"
6968,"bioproject_id","PRJNA400855"
6969,"bioproject_id","PRJNA376414"
6970,"bioproject_id","PRJNA396489"
6971,"bioproject_id","PRJNA378583"
6972,"bioproject_id","PRJNA345001"
6973,"bioproject_id","PRJNA287087"
6974,"bioproject_id","PRJNA349787"
6975,"bioproject_id","PRJNA413589"
6976,"bioproject_id","PRJNA414342"
6977,"bioproject_id","PRJNA407991"
6978,"bioproject_id","PRJNA433900"
6979,"bioproject_id","PRJNA476202"
6980,"bioproject_id","PRJNA388020"
6981,"bioproject_id","PRJNA393580"
6982,"bioproject_id","PRJNA388159"
6983,"bioproject_id","PRJNA184"
6984,"bioproject_id","PRJNA398646"
6985,"bioproject_id","PRJNA397800"
6986,"bioproject_id","PRJNA411959"
6987,"bioproject_id","PRJEB22691"
6988,"bioproject_id","PRJNA329489"
6989,"bioproject_id","PRJNA315635"
6990,"bioproject_id","PRJNA415428"
6991,"bioproject_id","PRJNA415956"
6992,"bioproject_id","PRJNA352894"
6993,"bioproject_id","PRJNA283582"
6994,"bioproject_id","PRJNA418662"
6995,"bioproject_id","PRJNA277880"
6996,"bioproject_id","PRJEA74519"
6997,"bioproject_id","PRJNA290692"
6998,"bioproject_id","PRJNA331060"
6999,"bioproject_id","PRJNA330899"
7000,"bioproject_id","PRJNA331059"
7001,"bioproject_id","PRJNA418606"
7002,"bioproject_id","PRJNA480589"
7003,"bioproject_id","PRJNA407846"
7004,"bioproject_id","PRJNA349209"
7005,"bioproject_id","PRJNA419724"
7006,"bioproject_id","PRJEB17949"
7007,"bioproject_id","PRJNA284967"
7008,"bioproject_id","PRJNA376231"
7009,"bioproject_id","PRJNA417881"
7010,"bioproject_id","PRJNA398183"
7011,"bioproject_id","PRJNA18"
7012,"bioproject_id","PRJNA422342"
7013,"bioproject_id","PRJNA378339"
7014,"bioproject_id","PRJNA353912"
7015,"bioproject_id","PRJNA427804"
7016,"bioproject_id","PRJNA361193"
7017,"bioproject_id","PRJNA427779"
7018,"bioproject_id","PRJNA390206"
7019,"bioproject_id","PRJNA428941"
7020,"bioproject_id","PRJNA388537"
7021,"bioproject_id","PRJNA388583"
7022,"bioproject_id","PRJNA313490"
7023,"bioproject_id","PRJNA430969"
7024,"bioproject_id","PRJNA320684"
7025,"bioproject_id","PRJNA362682"
7026,"bioproject_id","PRJNA431629"
7027,"bioproject_id","PRJNA360372"
7028,"bioproject_id","PRJNA392609"
7029,"bioproject_id","PRJNA398462"
7030,"bioproject_id","PRJNA292821"
7031,"bioproject_id","PRJNA427137"
7032,"bioproject_id","PRJEB23532"
7033,"bioproject_id","PRJNA436863"
7034,"bioproject_id","PRJNA350758"
7035,"bioproject_id","PRJNA407392"
7036,"bioproject_id","PRJNA387509"
7037,"bioproject_id","PRJNA438570"
7038,"bioproject_id","PRJNA438726"
7039,"bioproject_id","PRJNA347521"
7040,"bioproject_id","PRJDB3360"
7041,"bioproject_id","PRJNA279108"
7042,"bioproject_id","PRJNA319132"
7043,"bioproject_id","PRJNA430192"
7044,"bioproject_id","PRJEB11521"
7045,"bioproject_id","PRJNA353274"
7046,"bioproject_id","PRJNA449302"
7047,"bioproject_id","PRJNA414463"
7048,"bioproject_id","PRJNA392593"
7049,"bioproject_id","PRJNA481858"
7050,"bioproject_id","PRJNA435851"
7051,"bioproject_id","PRJNA192562"
7052,"bioproject_id","PRJNA387127"
7053,"bioproject_id","PRJNA383909"
7054,"bioproject_id","PRJNA295639"
7055,"bioproject_id","PRJNA319134"
7056,"bioproject_id","PRJNA454549"
7057,"bioproject_id","PRJNA391377"
7058,"bioproject_id","PRJNA453635"
7059,"bioproject_id","PRJNA453646"
7060,"bioproject_id","PRJNA350755"
7061,"bioproject_id","PRJNA414356"
7062,"bioproject_id","PRJNA471768"
7063,"bioproject_id","PRJDB1103"
7064,"bioproject_id","PRJNA278805"
7065,"bioproject_id","PRJNA285679"
7066,"bioproject_id","PRJNA9605"
7067,"bioproject_id","PRJNA474280"
7068,"bioproject_id","PRJNA445622"
7069,"bioproject_id","PRJNA318320"
7070,"bioproject_id","PRJNA475614"
7071,"bioproject_id","PRJNA471374"
7072,"bioproject_id","PRJNA485697"
7073,"bioproject_id","PRJNA475619"
7074,"bioproject_id","PRJNA474703"
7075,"bioproject_id","PRJNA471017"
7076,"bioproject_id","PRJEB24680"
7077,"bioproject_id","PRJNA476696"
7078,"bioproject_id","PRJNA390866"
7079,"bioproject_id","PRJNA475845"
7080,"bioproject_id","PRJNA317327"
7081,"bioproject_id","PRJNA317247"
7082,"bioproject_id","PRJNA287738"
7083,"bioproject_id","PRJNA354894"
7084,"bioproject_id","PRJNA437502"
7085,"bioproject_id","PRJNA428275"
7086,"bioproject_id","PRJNA448756"
7087,"bioproject_id","PRJNA481590"
7088,"bioproject_id","PRJNA284962"
